C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_25_436.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_25_436.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_25_436.jpg, -0.337377, 1, 0, 5.660513
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_25_537.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_25_537.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_25_537.jpg, -0.4717019, 0.8621722, 0, 6.717912
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_25_638.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_25_638.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_25_638.jpg, -0.170042, 0.5605124, 0, 7.49204
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_25_742.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_25_742.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_25_742.jpg, 0, 0.2586992, 0, 7.87821
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_25_847.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_25_847.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_25_847.jpg, 0, 0.478267, 0, 8.223768
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_25_949.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_25_949.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_25_949.jpg, 0, 0.8370883, 0, 9.106707
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_051.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_051.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_051.jpg, 0, 1, 0, 10.17412
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_156.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_156.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_156.jpg, 0, 1, 0, 11.27973
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_257.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_257.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_257.jpg, 0, 1, 0, 12.41621
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_362.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_362.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_362.jpg, -0.0413646, 1, 0, 13.39913
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_465.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_465.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_465.jpg, -0.3395146, 1, 0, 14.53257
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_570.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_570.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_570.jpg, -0.7069029, 1, 0, 15.53527
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_672.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_672.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_672.jpg, -1, 1, 0, 16.38186
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_26_776.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_26_776.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_26_776.jpg, -0.9687763, 1, 0, 17.14928
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_000.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_000.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_000.jpg, -0.2855716, 1, 0, 19.42419
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_099.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_099.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_099.jpg, -0.01458277, 1, 0, 20.5259
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_261.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_261.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_261.jpg, 0, 0.4915679, 0, 21.17782
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_358.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_358.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_358.jpg, 0, 0.2045054, 0, 21.35868
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_464.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_464.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_464.jpg, 0, 0, 0, 21.28417
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_565.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_565.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_565.jpg, 0, 0, 0, 20.99324
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_669.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_669.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_669.jpg, 0, 0.1048683, 0, 20.77458
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_771.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_771.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_771.jpg, 0, 0.4096617, 0, 20.88264
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_872.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_872.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_872.jpg, -0.0524028, 0.6991809, 0, 21.35997
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_27_974.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_27_974.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_27_974.jpg, -0.360597, 1, 0, 22.11292
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_076.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_076.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_076.jpg, -0.2392011, 1, 0, 23.02926
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_177.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_177.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_177.jpg, 0, 1, 0, 24.00237
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_278.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_278.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_278.jpg, 0, 1, 0, 24.95988
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_381.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_381.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_381.jpg, 0, 1, 0, 25.91626
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_483.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_483.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_483.jpg, 0, 1, 0, 26.86105
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_589.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_589.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_589.jpg, 0, 1, 0, 27.98825
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_692.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_692.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_692.jpg, 0, 1, 0, 28.91529
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_796.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_796.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_796.jpg, -0.0523806, 1, 0, 29.83216
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_897.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_897.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_897.jpg, -0.3532167, 1, 0, 30.16123
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_28_996.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_28_996.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_28_996.jpg, -0.6410951, 1, 0, 30.12312
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_099.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_099.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_099.jpg, -0.3957626, 1, 0, 30.18836
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_202.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_202.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_202.jpg, -0.08880589, 1, 0, 30.19115
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_305.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_305.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_305.jpg, 0, 1, 0, 30.18858
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_409.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_409.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_409.jpg, 0, 1, 0, 30.18973
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_510.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_510.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_510.jpg, 0, 1, 0, 30.18977
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_612.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_612.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_612.jpg, 0, 1, 0, 30.18974
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_713.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_713.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_713.jpg, 0, 1, 0, 30.18944
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_816.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_816.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_816.jpg, 0.2357826, 1, 0, 30.17595
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_29_918.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_29_918.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_29_918.jpg, 0.4767288, 0.9121972, 0, 30.13728
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_019.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_019.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_019.jpg, 0.1734219, 0.6088902, 0, 30.10713
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_120.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_120.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_120.jpg, 0, 0.3096577, 0, 30.02418
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_223.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_223.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_223.jpg, -0.2753127, 0.00433149, 0, 29.83009
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_324.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_324.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_324.jpg, -0.5681733, 0, 0, 29.29284
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_432.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_432.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_432.jpg, -0.9350207, 0, 0, 28.43795
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_537.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_537.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_537.jpg, -0.6388877, 0.296133, 0, 28.09505
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_641.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_641.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_641.jpg, -0.335285, 0.5997357, 0, 28.38587
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_742.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_742.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_742.jpg, -0.04226393, 0.8927569, 0, 29.00939
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_846.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_846.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_846.jpg, 0, 1, 0, 29.88033
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_30_951.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_30_951.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_30_951.jpg, 0.0766077, 1, 0, 30.18505
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_052.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_052.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_052.jpg, 0.3790116, 1, 0, 30.25609
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_154.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_154.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_154.jpg, 0.6845618, 1, 0, 30.0712
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_259.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_259.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_259.jpg, 0.8922482, 0.9151951, 0, 30.11961
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_363.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_363.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_363.jpg, 0.6094622, 0.6324092, 0, 30.13614
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_463.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_463.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_463.jpg, 0.3094454, 0.3323923, 0, 30.03643
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_563.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_563.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_563.jpg, -0.0911445, 0.0303799, 0, 29.8745
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_665.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_665.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_665.jpg, -0.3947821, 0, 0, 29.38594
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_766.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_766.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_766.jpg, -0.6947796, 0, 0, 28.75752
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_868.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_868.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_868.jpg, -0.7944407, 0, 0, 27.88236
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_31_969.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_31_969.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_31_969.jpg, -0.4913511, 0, 0, 27.51552
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_32_072.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_32_072.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_32_072.jpg, -0.1952139, 0, 0, 27.27632
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_32_174.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_32_174.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_32_174.jpg, 0, 0, 0, 26.98237
C:\Users\iamvi\Desktop\Data\IMG\center_2021_02_12_16_18_32_277.jpg, C:\Users\iamvi\Desktop\Data\IMG\left_2021_02_12_16_18_32_277.jpg, C:\Users\iamvi\Desktop\Data\IMG\right_2021_02_12_16_18_32_277.jpg, 0, 0, 0, 26.70346
